#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
1,"Goodtimes","Flyying Colours",3,110,"australian shoegaze, nu gaze, shoegaze","Rock","Goodtimes",2019-11-29,04:03,46,88,0,84,46,0,10,-8,B Minor,4,2020-01-06,29IyWsB0QkkDrXbqjWQRdF,"Club AC30",10A,https://p.scdn.co/mp3-preview/c36b8ae5de628ac9c8ba9e7771095be77e0d2d49?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516d047dc91fbdc697b60cf645
2,"Are You Sure","beabadoobee",39,126,"bedroom pop, bubblegrunge, indie pop, pov: indie","Pop, Rock","Space Cadet",2019-10-14,04:04,46,81,0,0,15,0,0,-4,D Major,4,2020-01-06,1d4EO17bQjTyG910D2y8bN,"Dirty Hit",10B,https://p.scdn.co/mp3-preview/ad6df6367ed687ed683b9258f5ceb8398516ae12?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851169592719e46bcd4266f24ab
3,"In Dreams","Math and Physics Club",3,69,"c86, seattle indie, tape club, twee pop","Rock, Pop","Indian Ocean",2019-12-13,03:12,51,37,54,0,24,0,10,-11,F Major,4,2020-01-06,2am1qQ9iQOYR3LvYiaGQWO,"Matinée Recordings",7B,https://p.scdn.co/mp3-preview/3d573c1bd43d9f622f66c3916cb7c40d303140b6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048517ed546215e5b067de27108f9
4,"New year, new me","Sløtface",7,101,"bubblegrunge, norwegian indie","Rock, Electronic","New year, new me",2019-12-05,02:30,69,43,6,0,43,0,0,-10,C Major,4,2020-01-06,2KLmymmv9ewGFFxSRtIRVN,"Propeller Recordings",8B,https://p.scdn.co/mp3-preview/1f938af3a5483b04d368760ba1aa3e32c95f28bd?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d42cd2f97a355b98dff57aa9
5,"Más de una Vez","El Shirota",0,95,"cdmx indie, garage rock mexicano, indie rock mexicano, mexican rock","Latin, Rock","Más de una Vez",2019-11-22,04:36,65,74,3,1,67,0,40,-7,E Minor,4,2020-01-07,1h60uIZlSuKwKwreUE3w1N,"Del Sur",9A,,https://i.scdn.co/image/ab67616d000048511a3200cc4f4b0e9c173db589
6,"Chk Chk","Puncke",4,156,"croatian indie","Rock","Chk Chk",2019-11-03,03:15,37,76,0,67,36,0,20,-9,F Minor,4,2020-01-08,73QyeCfRUM1NwjUzEVDEfB,"Cereal Records",4A,https://p.scdn.co/mp3-preview/86c5727099dd80954bfdad93db7e026f3ea11a0d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c4b070bc867b91c2093e1a93
7,"Parakeet","Birthh",5,108,"firenze indie, italian indie pop","Rock, Pop","Parakeet",2020-01-10,03:00,53,28,85,0,26,0,10,-12,D#/E♭ Major,3,2020-01-10,483um3awyE7XKRoXkbA00l,"Carosello Records",5B,https://p.scdn.co/mp3-preview/0b80827b1d6b639df2c0fb7e12965593e85b914e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485135358e34ecf1634047a47f84
8,"Clicks","Yirim Seck",3,90,"seattle hip hop","Hip Hop","Hear Me Out Too (Seckond Edition)",2019-11-18,03:50,80,63,5,0,85,40,30,-7,F#/G♭ Minor,4,2020-01-10,7kcheEBXgQ0paIVZAH14is,"Yirim Seck Music/Afri-Coast Media",11A,https://p.scdn.co/mp3-preview/3c04ac5500bdaa48890955835394bf409873dd0b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485191ede273c10b7038479092a6
9,"Sway","The Sweet Release of Death",5,137,"rotterdam indie","Rock","Sway",2019-04-18,04:04,24,92,0,5,19,0,0,-9,F#/G♭ Major,4,2020-01-13,5zbxNjePNCNoPWJ6cZdcoL,"Subroutine Records",2B,https://p.scdn.co/mp3-preview/8d09d878dd232efb760596d6fb1353230b806bcb?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514c537432326acaba28675a7b
10,"Sing Me to the Street","BAMBARA",0,127,"american post-punk, brooklyn indie, crank wave","Rock","Sing Me to the Street",2019-12-03,04:19,45,79,13,96,69,0,10,-8,D Minor,4,2020-01-14,2RnQCTWvsJJIAOjc2sOe7L,"Wharf Cat Records",7A,,https://i.scdn.co/image/ab67616d00004851fac282f2e9d748ca7c72bc33
11,"Sirens","Silverbacks",6,162,"crank wave, dublin indie, irish indie rock, irish post-punk","Rock","Sirens",2019-11-15,04:13,47,58,2,1,73,0,10,-13,G Major,4,2020-01-15,186saDRvaE53HNLilDzuWH,"Nice Swan Records",9B,https://p.scdn.co/mp3-preview/5bb5453478a19f67bdc200939bfda309fb54a1f5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bde948897961ec172e3c66fd
12,"Free Gloss (feat. Nicholas Allbrook)","Holy Fuck,Nicholas Allbrook",0,120,"dance-punk, electronic rock, ","Rock","Free Gloss (feat. Nicholas Allbrook)",2019-12-03,06:25,52,91,0,79,49,0,30,-7,A#/B♭ Major,4,2020-01-16,3wC9EyuG0aU2lckITc1oJp,"Holy EF Music",6B,,https://i.scdn.co/image/ab67616d000048518967dc9e7dd03335a10897fb
13,"Ding Dong Scrambled Eggs","Cataldo",0,169,"","","Literally Main Street",2019-09-27,02:53,47,69,17,0,69,0,10,-9,A Major,4,2020-01-17,2O43LtuDLYIzq3ElHYtGjV,"FIIJDIM INDUSTRIES",11B,,https://i.scdn.co/image/ab67616d00004851b0bd5ddbf5e6367d51956e72
14,"No Pude","Lido Pimienta",6,180,"canadian latin, deep latin alternative, latintronica, tropical alternativo","Latin, Electronic","No Pude",2019-12-02,03:48,61,40,25,4,38,10,0,-9,C Minor,4,2020-01-20,76VnjMHg5ZNkD7ew5UG3pM,"Anti/Epitaph",5A,https://p.scdn.co/mp3-preview/609cee5f15b4dde5038e2300b021c32db3616c9b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ca73832f58503cb656005ef8
15,"Initiative","Shopping",6,96,"garage psych, queercore","Folk/Acoustic, Rock","Initiative",2019-12-05,02:48,67,70,1,4,72,0,30,-7,G Major,4,2020-01-21,7LTTtcd84EjtjYRekOsX4e,"FatCat Records",9B,https://p.scdn.co/mp3-preview/b4fd33331fd2dc708c5ffd8d793af8a015458457?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513802d3f5110aaff8d78a27dd
16,"Pantomima","Greg Dulli",0,98,"","","Pantomima",2019-12-03,03:25,46,77,0,47,25,0,30,-3,D Major,4,2020-01-22,4fgPArFspsUJcy2QQbUeXG,"BMG Rights Management (US) LLC",10B,,https://i.scdn.co/image/ab67616d000048519283e38e7e8541aea3585719
17,"Convo","House of Feelings,Dave Harrington",0,135,"","","Convo",2019-12-03,07:40,61,87,35,65,85,0,10,-8,G Minor,4,2020-01-23,1XJ1YlPIwn7XSvVSDGqVEj,"House of Feelings",6A,,https://i.scdn.co/image/ab67616d00004851084eaa8a33da241947cbafa7
18,"Yeti, Set, Go","Polyrhythmics",0,116,"instrumental funk","R&B","Yeti, Set, Go",2019-11-15,05:23,68,88,52,85,57,0,10,-6,B Minor,4,2020-01-24,3uw7dZjvRMAe30U91cSyLO,"Polyrhythmics",10A,,https://i.scdn.co/image/ab67616d00004851430c83b52f41dfe1bb0bef02
19,"Alien With a Sleep Mask On","Ratboys",0,113,"bubblegrunge, chicago indie, indie punk","Rock","Alien With a Sleep Mask On",2019-11-13,03:50,40,78,3,61,20,0,10,-6,A Major,4,2020-01-27,3do9u9TbMXo2xA1NlHOBtD,"Topshelf Records",11B,,https://i.scdn.co/image/ab67616d00004851009a02fc7a53c63c7c5ca36d
20,"Deep In Love","Bonny Light Horseman,Eric D. Johnson,Josh Kaufman,Anaïs Mitchell",0,112,"indie folk, new americana","Folk/Acoustic","Bonny Light Horseman",2020-01-24,05:09,62,56,60,40,34,0,10,-8,F Major,4,2020-01-28,2ehQ2UuXplkqly0XBBAPud,"37d03d",7B,,https://i.scdn.co/image/ab67616d0000485165229c854ebcf1009616ded3
21,"Fox","Dogleg",16,100,"ann arbor indie, diy emo","Folk/Acoustic, Rock","Fox",2019-11-08,02:50,50,99,0,1,18,0,10,-4,G Major,4,2020-01-29,6wWgLfaH3stFctDkj0Nx44,"Triple Crown Records",9B,https://p.scdn.co/mp3-preview/5f651317dd9e6c00faa27deee84942e8ee1d8302?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485128962c504d5e35d4f89c96f0
22,"In The Afternoon","MGMT",46,115,"alternative rock, indie rock, indietronica, modern rock, rock","Rock, Pop","In The Afternoon",2019-12-11,03:46,58,80,0,1,31,0,10,-5,A#/B♭ Minor,4,2020-01-31,3d9aUOk1b0muVMSt8eXeiV,"MGMT",3A,https://p.scdn.co/mp3-preview/9ceaadf4367671b2e38390eb6569b5dcf00c0dbe?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518047b24e3d2e1d0491f51e73
23,"Sides","Hotels",6,150,"","","Sides",2019-12-20,05:48,57,78,3,3,83,0,0,-6,G Minor,4,2020-02-01,2hse1OUifU9Jr7x9IcX82v,"Hotels",6A,https://p.scdn.co/mp3-preview/9f332ac4cb6573807c3f4d19f947d6c8ed5c1e14?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851feb48f34c20e601c9550b86f
24,"When The Fires Come","Kero Kero Bonito",0,130,"escape room, japanese electropop","Pop","When The Fires Come",2019-09-09,03:40,69,58,41,0,53,0,20,-5,A Minor,4,2020-02-03,0M6rITkLFIAMXPZWHpvJ7I,"Polyvinyl Records",8A,,https://i.scdn.co/image/ab67616d0000485126e9be8e150e146aa7f98c72
25,"Dead Fox","Courtney Barnett",0,129,"art pop, australian indie, chamber pop, indie pop, indie rock, melbourne indie, noise pop, singer-songwriter","Pop, Electronic, Rock, Folk/Acoustic","Sometimes I Sit and Think, And Sometimes I Just Sit",2015-03-23,03:33,57,69,0,0,58,0,0,-6,B Minor,4,2020-02-04,3IQQ4qxts2acZVWKWLHzNT,"Mom & Pop Music",10A,,https://i.scdn.co/image/ab67616d00004851081b8c4ca33b754f902a4dcb
26,"Drive to the Ocean","Michael Stipe",19,116,"athens indie","Rock","Drive to the Ocean",2020-01-29,03:35,37,47,55,0,24,0,10,-7,F Major,3,2020-02-05,5hzugx3eUHSmrprIm2nizy,"Futurepicenter, Inc",7B,https://p.scdn.co/mp3-preview/2d6c66db89f586f313156c673d54af45d7443748?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b94499880e3026a99974ba9f
27,"Wild Time","Weyes Blood",0,141,"art pop, chamber pop, experimental folk, experimental pop, indie pop","Pop, Folk/Acoustic","Titanic Rising",2019-04-05,06:09,39,42,55,1,25,0,20,-10,G Major,4,2020-02-06,7rYRkSaw2woYFnNgfCylmJ,"Sub Pop Records",9B,,https://i.scdn.co/image/ab67616d00004851b0ac3ede8fb336c47d067a43
28,"This Is Far From Over","Bonnie Prince Billy",0,171,"alternative country, chamber pop, melancholia, singer-songwriter","Country, Pop, Folk/Acoustic","I Made A Place",2020-01-31,02:46,46,6,94,0,39,0,10,-20,E Major,3,2020-02-07,0a1eCd8i36nVZPrWrEOYk0,"Domino Recording Co",12B,,https://i.scdn.co/image/ab67616d000048511851594c9917a36d39a6debd
29,"Have It All","The Reminders",4,82,"","","Have It All",2020-01-13,03:26,62,64,43,0,53,20,20,-6,A#/B♭ Minor,4,2020-02-10,3rhomFqfBIafO39xzaFvof,"The Reminders Music",3A,https://p.scdn.co/mp3-preview/2afdecec41b593210f3be56342b8a6d344bd7394?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485165ee3c440806efac6ce8b852
30,"Circulation","Jonah Mutono",15,143,"","","Circulation",2019-12-03,03:56,37,57,20,1,23,0,20,-7,B Minor,4,2020-02-11,5VELr3zzEOxfKrGHuvvHMI,"EQT Recordings, LLC",10A,,https://i.scdn.co/image/ab67616d00004851653c8b57fccc8089e63bddad
31,"Dressing America","TORRES",0,124,"art pop","Pop","Silver Tongue",2020-01-31,03:59,53,61,10,0,31,0,10,-7,B Major,4,2020-02-12,6tqZBvqDi3vG93pJv4cWho,"Merge Records",1B,,https://i.scdn.co/image/ab67616d0000485147e5acd59d080525528debdc
32,"Sea Without Blue","POLIÇA",0,138,"indietronica, metropopolis","Pop, Electronic","When We Stay Alive",2020-01-31,03:00,55,52,57,67,6,0,10,-11,C Major,4,2020-02-13,6xLYoh0QU73HsMmiXcu4m6,"Memphis Industries",8B,,https://i.scdn.co/image/ab67616d000048517d8101ebbc192d9831530589
33,"What's the Use of Books","Rocketship",9,127,"c86, sacramento indie, tape club","Rock, Metal","Thanks to You",2019-10-11,05:16,40,50,2,19,66,0,0,-9,B Major,4,2020-02-14,67gcGDbxREXACW9Ft8axiT,"Darla",1B,https://p.scdn.co/mp3-preview/76f7ff8e07dab1c987f2601ea418e90c2e9b0b59?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519f28d1412301fcf011de843d
34,"Wrestling","Cartalk",3,148,"","","Wrestling",2019-10-17,03:29,57,84,1,0,71,0,10,-4,D Major,4,2020-02-17,54Tiz1e7JlyornOgS0fIf1,"Cartalk",10B,https://p.scdn.co/mp3-preview/165931b01e3a6b4a7ee755ccdfb0bc8f98b71e89?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485137e141c5a3fde98dbad3d5f0
35,"One of These Days","Thrillhouse",6,120,"","","One of These Days",2019-12-06,05:34,66,68,5,10,40,0,10,-9,F Minor,4,2020-02-18,30woL7wgyad7ewnIcmSi8G,"Seymour Butz Records",4A,https://p.scdn.co/mp3-preview/6c508404e5e9d73c3397488869e5f446314b0cd1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515b35f7d621e7decbc29edde2
36,"Ego","Moaning",0,153,"american shoegaze, la indie","Rock, Pop","Ego",2020-01-15,03:50,47,88,1,0,52,0,30,-7,E Major,4,2020-02-19,4Qm6T5ChnhPa01NQscXF1r,"Sub Pop Records",12B,,https://i.scdn.co/image/ab67616d000048513d38265488587b1baeaf0b15
37,"Anyone Can Play Guitar","Midwife",15,155,"american shoegaze, experimental guitar, nu gaze","Rock, Jazz","Anyone Can Play Guitar",2020-01-21,04:04,44,56,62,93,18,0,10,-9,F#/G♭ Major,4,2020-02-20,7tq5FR8lwWgblRf5cXbU5v,"The Flenser",2B,https://p.scdn.co/mp3-preview/3a131f30cb1daaff913adf6fef2da6c7b53e313d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851306188d5f8d7f21470ab0940
38,"Flash Your Lights - Rudy Willingham Remix","Smokey Brights",9,115,"seattle indie","Rock","Flash Your Lights (Rudy Willingham Remix)",2020-01-24,04:31,62,92,0,0,84,0,10,-6,F Minor,4,2020-02-21,5PvSS1T30aeWluU5NfpYgd,"Freakout Records",4A,https://p.scdn.co/mp3-preview/ae19194b506bdc44778f8c42a24ad079534095ca?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851704ea124dafc422965648a29
39,"Arizona","Lady Lamb",14,127,"indie singer-songwriter, maine indie","Folk/Acoustic","Arizona",2020-02-07,04:36,47,39,28,0,22,0,10,-8,G Major,4,2020-02-24,7LSom1gAWRjivfqCJgHhiY,"Ba Da Bing!",9B,https://p.scdn.co/mp3-preview/4b62939a0d5070e19c06d778184520945f8e7310?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a0b3d7ce3e13a9c84ab0a9f9
40,"Fire","Waxahatchee",0,84,"alabama indie, art pop, bubblegrunge, chamber pop, countrygaze, indie pop, indie rock","Folk/Acoustic, Pop, Rock","Fire",2020-01-22,03:37,48,45,68,0,19,0,10,-12,G Major,4,2020-02-25,7z7HuJQUzk93pSnP1qZkTp,"Merge Records",9B,,https://i.scdn.co/image/ab67616d00004851a1ec4da5dfa84d035374cafd
41,"Thoughts and Prayers","Drive-By Truckers",0,178,"alternative country, folk, heartland rock, new americana, roots rock, southern rock","Country, Folk/Acoustic, Rock","The Unraveling",2020-01-31,05:21,30,80,8,0,59,0,10,-6,F Minor,4,2020-02-26,2PNp1cLcvgZaShbUZNCVdw,"ATO Records",4A,,https://i.scdn.co/image/ab67616d00004851039325d8dd81a1a58469c4ad
42,"Fear of Heights","Wye Oak",0,144,"baltimore indie, chamber pop","Rock, Pop","Fear of Heights",2020-01-21,03:34,40,55,27,0,43,0,10,-8,A#/B♭ Major,4,2020-02-27,7zXSAiAbSZne3n732Z2QVE,"Merge Records",6B,,https://i.scdn.co/image/ab67616d000048517b1aa656123b8d5b690a6a40
43,"The Process","Chastity Belt",0,125,"bubblegrunge, indie punk, indie rock, indie surf, noise pop, seattle indie","Rock, Pop","The Process / Lonely",2020-01-31,04:53,60,66,36,53,29,0,10,-9,D Minor,4,2020-02-28,5bKbUznoH92MLAIG7woG2K,"Hardly Art",7A,,https://i.scdn.co/image/ab67616d0000485116eeda4e0af4d2ff6124eee6
44,"Teenage Hive","FACS",0,174,"chicago indie","Rock","Teenage Hive",2020-01-21,03:03,35,92,0,79,54,0,30,-7,E Minor,5,2020-03-02,2Pdm08euIC39PRKPWgdQc6,"Trouble In Mind Records",9A,,https://i.scdn.co/image/ab67616d00004851a4c184cf683c254e083a7761
45,"Texas Drums, Pt. I & II","Pottery",8,144,"crank wave, montreal indie","Rock, Pop","Texas Drums Pt I & II",2020-02-05,06:21,46,95,2,36,50,0,0,-5,G#/A♭ Major,4,2020-03-03,3hfYncOLEt0KGRYdDQ6sc6,"Partisan Records",4B,https://p.scdn.co/mp3-preview/c4d59239bf11511bd71efdc7328cbee8ba41caf1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f4f872830e1dffb5ea4e76e4
46,"Long Long Long","BROKEN UP",7,108,"","","Long Long Long",2019-12-23,04:52,56,78,0,27,41,0,10,-7,C Major,4,2020-03-04,0MRp6fCf456GciFPBNoCS7,"Wave Records Brasilien",8B,https://p.scdn.co/mp3-preview/7024555600b660551ec8faff76974d5c36c66451?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f4d322957a4bf206d7a5f6a9
47,"Tin King","Ultraísta",13,137,"","","Tin King",2020-01-14,03:55,52,72,24,0,13,0,20,-5,E Minor,4,2020-03-05,4gqKZYuXC6mie1CUm25IpF,"Partisan Records",9A,https://p.scdn.co/mp3-preview/31a85cea66c3a4e3e4e16122b08a3bfd09687c87?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485151f87fc273d4d8a80e6279cf
48,"Bullies","Acid Tongue",2,93,"seattle indie","Rock","Bullies",2020-02-07,02:58,51,83,0,1,82,0,20,-4,F Major,4,2020-03-06,58LD8ewMjsC5duLzmRsVaW,"Freakout Records",7B,https://p.scdn.co/mp3-preview/f399e4ebb4d112e43fa51cad6003567f1d0b7ee3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d8d427b7242cca0f2a6e75ee
49,"La Plage","La colère",12,110,"","","La Plage",2019-09-21,03:20,68,90,7,78,62,0,10,-9,B Minor,4,2020-03-09,75AUGgy6faJCuH4f9CSCmR,"La colère",10A,https://p.scdn.co/mp3-preview/9d936b6cb38ad2f213e6a990e9a73380dc3f5f13?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515ea7444e5265c870143f5b96
50,"Падло","alyona alyona,Alina Pash",30,89,"ukrainian hip hop, ukrainian pop, ukrainian rock, ukrainian experimental","New age, Hip Hop, Pop, Rock","Пушка",2019-04-08,02:36,67,66,11,0,38,30,10,-6,C♯/D♭ Major,5,2020-03-10,5c5wpHSmYT5e9HzRENyuez,"Hitwonder",3B,https://p.scdn.co/mp3-preview/673a9ff6c025fef730ceb74cb1231cdc0a528934?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d1ee81dc448cee9ad23c4d63
51,"Words","FVLCRVM",22,150,"czsk electropop, slovak electronic","Pop, Electronic","Words",2018-05-11,04:12,69,76,17,1,52,0,30,-5,B Minor,4,2020-03-11,0viP0UZkPdQdnJqAx4iRV8,"Universal Music GmbH",10A,,https://i.scdn.co/image/ab67616d00004851d1dff3f7af24186224820805
52,"WAY2","FLOHIO",0,137,"london rap","Hip Hop","WAY2",2019-08-21,03:21,82,83,0,0,18,10,10,-5,D Major,4,2020-03-12,1k5UHWNfNn2SKlUamQkfFr,"Alpha",10B,,https://i.scdn.co/image/ab67616d000048511143e0bd8d1f6323d4d0e959
53,"Lust","Perfect Son",0,159,"polish indie, polish synthpop","R&B, Pop","Cast",2019-02-15,02:58,44,94,2,0,68,0,10,-6,E Major,4,2020-03-13,6GvxHyPHf9AoKOplmnl8Ni,"Sub Pop Records",12B,,https://i.scdn.co/image/ab67616d00004851175cce37641009cfa6d8e16b
54,"Cool For A Second","Yumi Zouma",0,147,"chillwave, christchurch indie, nz pop","Rock, Pop","Truth or Consequences",2020-03-13,03:09,68,63,35,8,64,0,10,-9,C Minor,4,2020-03-17,73nFIVUDo5k5SU67DoO4WX,"Polyvinyl Records",5A,,https://i.scdn.co/image/ab67616d000048511a423b9b67363505c344270c
55,"Here They Come","Hamilton Leithauser",0,103,"indie rock","Rock","Here They Come",2020-02-07,03:14,61,72,18,0,46,0,10,-5,G Major,4,2020-03-17,1bmnCHTvSbM999A7RZtyNb,"Glassnote Music LLC",9B,,https://i.scdn.co/image/ab67616d0000485179af718af741bd5a5d1d5dc9
56,"Cars In Space","Rolling Blackouts Coastal Fever",0,95,"indie rock, modern jangle pop","Rock, Pop","Cars In Space",2020-02-10,04:58,49,94,0,4,79,0,10,-5,C♯/D♭ Minor,4,2020-03-18,07eFWGEbJ7l8eKiW1SckRa,"Sub Pop Records",12A,,https://i.scdn.co/image/ab67616d0000485146b48a6918834fa12cc9b659
57,"Sandcastles","Cable Ties",0,178,"australian garage punk, melbourne punk","Blues","Sandcastles",2020-01-14,04:18,36,63,1,6,46,0,10,-8,D Major,4,2020-03-19,6WquZOzp0GyVwuyZBcQq28,"Merge Records",10B,,https://i.scdn.co/image/ab67616d0000485100c84fa528187ba188864426
58,"The Accidental Falls","Eyelids",0,128,"gbvfi, jangle pop","Rock, Pop","The Accidental Falls",2020-01-31,03:31,38,94,0,24,40,0,10,-5,F#/G♭ Major,4,2020-03-20,6PK5TfSleqOm2CJxj0oA2v,"DECOR",2B,https://p.scdn.co/mp3-preview/2392c2929078fcdbe8b968a219f4f9fc05cefb6d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ed7098f5fe94d1085607cf77
59,"Farewell, Warden.","SarrSew",6,94,"iranian experimental","New age","Girih: Iranian Sound Artists",2018-11-15,03:54,19,18,25,0,4,0,0,-16,E Minor,4,2020-03-23,2jkNjOmDds1GjQolbVvSvA,"Zabte Sote",9A,https://p.scdn.co/mp3-preview/88030edc8beb699ac269e99c6eabba2072e59de9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485137d15eb0e136af5d4cbb5a16
60,"Odium","Salome MC",0,120,"persian hip hop","Hip Hop","Excerpts from Unhappy Consciousness",2017-08-22,04:08,77,75,11,0,57,10,10,-5,F#/G♭ Minor,4,2020-03-24,7KfAjNsLtjdAgN8Fml0m0L,"Salome MC",11A,,https://i.scdn.co/image/ab67616d00004851484985c56d2475e9169c3f05
61,"گوشت","Bahram",0,130,"persian hip hop, persian underground hip hop","Hip Hop","گوشت",2019-05-18,04:00,83,75,14,0,25,20,10,-6,C♯/D♭ Major,4,2020-03-25,0NLClIYZxzCIxJQ40XE8l0,"Peeleh",3B,,https://i.scdn.co/image/ab67616d000048519ac7dfd690e47dc0b100aebc
62,"Zan Bezan","Liraz",5,84,"persian alternative","World/Traditional","Zan Bezan",2019-11-22,04:09,37,70,1,0,80,0,10,-5,D Minor,3,2020-03-26,1eqfkTJyLRpnuuFwlwei46,"Dead Sea Recordings",7A,https://p.scdn.co/mp3-preview/5f804742bc8a61c8b46434f0c01f4775e11ecc4d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485101c5a19c13d3176f8f64d369
63,"Kavire Del","B-Band",16,140,"persian alternative, persian rock","World/Traditional, Rock","Napichideh (Uncomplicated)",2013-07-21,04:23,79,70,16,0,90,0,0,-7,E Minor,4,2020-03-27,4ANe4xJxVOKRCYWEerGMTt,"B-Band",9A,https://p.scdn.co/mp3-preview/5738f55012cb35f8a3df12ee661e0e5ccb5a0388?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519030dba1cf17b4d286ddd01f
64,"Dark Blue","Throwing Muses",0,170,"alternative pop, alternative rock, boston rock, dream pop, rhode island indie","Pop, Rock","Dark Blue",2020-02-25,03:54,37,88,1,0,58,0,0,-4,G Major,4,2020-03-30,32yKUKLCJJT2B3xAypwTyF,"Fire Records",9B,,https://i.scdn.co/image/ab67616d00004851f09eabe84a1db4d2db9d24e4
65,"Devil Put the Coal in the Ground","Steve Earle",14,185,"alternative country, classic texas country, country rock, folk, heartland rock, outlaw country, roots rock, singer-songwriter","Country, Rock, Folk/Acoustic","Devil Put the Coal in the Ground",2020-02-27,02:53,34,87,5,63,58,0,20,-4,F Major,4,2020-03-31,1Q2v0rKrTXMLphcmr37zyU,"New West Records",7B,https://p.scdn.co/mp3-preview/feb3697f0760f165ea4fbfefc468b4c896f7d0f3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e662cd0f5fcc0c34f2cc4c15
66,"Raleigh Days","Archers Of Loaf",0,138,"alternative pop, alternative rock, gbvfi, lo-fi, lo-fi emo, post-hardcore, triangle indie","Pop, Rock","Raleigh Days",2020-02-20,02:20,39,93,0,1,76,0,0,-3,G Major,4,2020-04-01,3r28S7cMvpe9xDTmzizIny,"Merge Records",9B,,https://i.scdn.co/image/ab67616d0000485142fbb8ebdc79d2469f0fada3
67,"Man Without A Soul","Lucinda Williams",0,95,"alternative country, folk, heartland rock, outlaw country, roots rock, singer-songwriter","Country, Folk/Acoustic, Rock","You Can't Rule Me",2020-02-28,05:31,32,58,0,0,29,0,10,-6,E Major,4,2020-04-02,3wYLn1bmp3R7RN7rO35PDN,"Highway 20 Records",12B,,https://i.scdn.co/image/ab67616d0000485157eb1048d95b7cdcacd71268
68,"Nieve","Tres Leches",3,108,"seattle indie","Rock","Nieve",2020-02-28,04:19,26,63,1,9,23,0,10,-8,A Minor,4,2020-04-03,6y4kugCaLktf9cwVH6YXac,"609023 Records DK2",8A,https://p.scdn.co/mp3-preview/4e27a5e29a7e3a728e5fc0c2a87aa3b7230a4d46?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a40d15aa2cac7b986ba8535b
69,"Lost Day","Other Lives",20,145,"ok indie","Country","Lost Day",2020-01-09,02:55,46,72,8,3,54,0,10,-8,D Minor,4,2020-04-06,7HPmkCbzEbz8QGnC2PvZIY,"Play It Again Sam",7A,https://p.scdn.co/mp3-preview/4e9a4f2cfc779ae32ae5fdc0908e38a84ee228ec?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851fbb42ca3502f0182054930e7
